Wav, micron	sigma, cm^2/H	kappa, cm^2/g	albedo	g
0.08691541757521233	2.407950693e-21	1107.4051572658495	0.35460053458827195	0.5661757726424228
0.08662688035896964	2.413106166e-21	1109.7761349627524	0.3548254519689458	0.5660087874507893
0.08633935342048685	2.418332014e-21	1112.1794777899584	0.3550713917811949	0.5658117712913284
0.08605275449017045	2.423629985e-21	1114.6159896444165	0.35533952803443297	0.5655880919450498
0.08576708406020624	2.4290200480000003e-21	1117.0948541749653	0.3556283772590748	0.5653311797709605
0.08548242267683707	2.434491643e-21	1119.6112148874518	0.3559388858415564	0.5650438391135862
0.08519860991741714	2.440045798e-21	1122.1655445542235	0.35627143503312225	0.5647256407958722
0.08491580579233803	2.4456839729999998e-21	1124.758514622389	0.3566259674712273	0.5643767521553603
0.08463393041086432	2.451408978e-21	1127.3914173976839	0.35700248952910535	0.5639969207144188
0.08435298394056073	2.4572202809999998e-21	1130.0640082158193	0.35740142135022535	0.5635860871628876
0.08407304398808597	2.463120183e-21	1132.7773452958336	0.3578228618656081	0.5631440137877347
0.08379395507467953	2.4691095230000003e-21	1135.5318144898667	0.3582670775677859	0.5626705167180303
0.08351579519949012	2.475210753e-21	1138.337741366736	0.35873447621532695	0.5621602317180394
0.08323856428079873	2.481390425e-21	1141.1797433491292	0.3588958255128271	0.561919041114381
0.08296226217712262	2.48767382e-21	1144.0694470496105	0.35877519505350586	0.5619238899175685
0.08268688868821603	2.494032068e-21	1146.993575291457	0.3586792645843397	0.561901354299282
0.0824124435560608	2.500466225e-21	1149.9526137240841	0.35860869706408455	0.561850955181394
0.08213885248780751	2.506976489e-21	1152.9466534067572	0.3585642916653615	0.561772250402504
0.08186619007139055	2.513563286e-21	1155.9758902548656	0.35854687686586467	0.5616646779857891
0.08159445587144579	2.5202178760000003e-21	1159.036304783665	0.3585572122971482	0.5615282175542198
0.08132357688198986	2.5269578450000003e-21	1162.135984711543	0.35859623332972534	0.5613614663956655
0.08105362603883287	2.5337745729999996e-21	1165.270965741189	0.3586648720387171	0.5611642610545701
0.08078460273817285	2.540668448e-21	1168.4414263119722	0.35876394211040324	0.5609361889448324
0.0805164352407724	2.5476393690000006e-21	1171.647319974469	0.35889433179818303	0.560676686198683
0.08024919486827517	2.5546864150000005e-21	1174.8882231651264	0.3590570332288709	0.5603853629846505
0.07998281071173302	2.561809517e-21	1178.1641041511705	0.3592529580722922	0.5600617356730934
0.07971728335385996	2.5690005029999998e-21	1181.4712046683762	0.35948280738814625	0.5597051772431425
0.07945268252990584	2.576292554e-21	1184.8247845020167	0.3597491063509087	0.5593136601073211
0.07918893855563544	2.5836269420000003e-21	1188.1978349221106	0.3600509450021055	0.5588909815278061
0.07892612013213203	2.5910443949999997e-21	1191.6090865436058	0.3603900329928543	0.558433382548712
0.07866409053270772	2.5968855260000003e-21	1194.2953951181419	0.36056538365873275	0.5583439511749024
0.07840298619093018	2.600261884e-21	1195.8481662246454	0.36048218826254186	0.5588185641232071
0.07814273902295872	2.6034833039999997e-21	1197.3296820763153	0.36043074006208414	0.5592842119065338
0.07788334918897132	2.606528481e-21	1198.7301446042195	0.36041130102656266	0.5597401287371454
0.0776248167901117	2.609390913e-21	1200.0465635692499	0.3604257063648324	0.5601908929552638
0.07736714186945143	2.6120807669999998e-21	1201.2836147267137	0.360474595156345	0.5606225493987136
0.0771103244129427	2.6145847110000004e-21	1202.4351667527442	0.360559914939394	0.5610466872926894
0.07685436435036153	2.6168784610000003e-21	1203.49005155037	0.3606821428914654	0.5614619684402244
0.07659926155624167	2.6189658669999996e-21	1204.4500397164181	0.36084268562175953	0.561866549318316
0.07634501585079907	2.6208403460000004e-21	1205.3121037602632	0.3610427080932918	0.5622601053649441
0.07609156351476278	2.6224938459999998e-21	1206.0725406051129	0.3612836222457241	0.5626422659512609
0.07583903165531161	2.6239191760000008e-21	1206.7280431440126	0.36156672990448846	0.5630126606822993
0.07558729337815527	2.6251101240000004e-21	1207.275754507484	0.3618931089079141	0.5633710952490084
0.07533634954083651	2.6260600190000003e-21	1207.7126067341176	0.3622641341465851	0.5637170989078455
0.07508626275416741	2.626762039e-21	1208.0354624183155	0.36268107839820973	0.5640502621142855
0.07483703251472124	2.6272108039999997e-21	1208.2418473234736	0.36314498347350743	0.5643703945197359
0.0745886582710807	2.627400513e-21	1208.3290935970751	0.36365713878506806	0.5646770877136698
0.0743410182274069	2.6260774410000006e-21	1207.7206190296793	0.36411165416199154	0.5651762702964329
0.07409429473930508	2.6217144600000004e-21	1205.714104662712	0.36436774659281534	0.5661281658212851
0.07384830650933955	2.6171694799999993e-21	1203.623889814749	0.3646650349903974	0.567064766983062
0.07360317397546723	2.6124467600000003e-21	1201.4519331797876	0.3650039168645105	0.5679854350339828
0.07335889633470961	2.6075523299999996e-21	1199.2010079263619	0.36538451751800527	0.5688893707187688
0.07311535550738209	2.6024911e-21	1196.8733721402964	0.3658071875826972	0.5697759024945737
0.07287266939299943	2.5972681600000002e-21	1194.4713666885636	0.3662721950127783	0.5706443945674601
0.072630779204024	2.59188949e-21	1191.9977417449356	0.3667797503202962	0.571494159963805
0.07238968510486979	2.58636077e-21	1189.4551095146007	0.3673300728266149	0.5723245796001221
0.07214938720487578	2.5806880499999998e-21	1186.8462523640005	0.36792332571927866	0.5731350245251148
0.07190988555920187	2.5748771199999994e-21	1184.1738330868043	0.36855971985179636	0.5739249662879355
0.0716711801697161	2.56893424e-21	1181.4407306274627	0.3692394321467723	0.574693813510276
0.07143327098587313	2.5628656300000006e-21	1178.6498055346149	0.3699625758374229	0.5754410152613285
0.0711961579055839	2.5566772200000004e-21	1175.803784987268	0.3707293406400357	0.5761661190624991
0.07095984077607657	2.55037564e-21	1172.9057180911268	0.37153979011499655	0.5768686620161942
0.07072431939474873	2.5439670699999998e-21	1169.958446999019	0.37239405382711976	0.577548195447134
0.0704895390277854	2.53745767e-21	1166.9648046658679	0.3732922527925363	0.5782042462060948
0.07025555457978395	2.5303368899999995e-21	1163.6899915566626	0.374173950410216	0.5789242294340681
0.07002236569641158	2.5210392999999994e-21	1159.4140738038304	0.3748498525984899	0.5799814195498432
0.06978991857077595	2.5116970199999998e-21	1155.117603330952	0.375565799731689	0.5810182751736237
0.0695582668703585	2.50231482e-21	1150.8027738385115	0.37632208084832425	0.5820344362812808
0.0693273573962104	2.4928973400000004e-21	1146.4717192406058	0.37711903531494795	0.5830295296821538
0.0690972430048512	2.4834486599999996e-21	1142.1263159099756	0.3779570059644399	0.5840031956908606
0.06886787109928073	2.4739734600000006e-21	1137.7687161565307	0.3788362871119886	0.5849550678729389
0.06863929373779339	2.464475699999999e-21	1133.4007411655764	0.3797572765679939	0.5858848190235345
0.06841140760221767	2.4549592299999998e-21	1129.0241615339414	0.38072032259370764	0.5867922782062639
0.06818436693955365	2.4454281700000003e-21	1124.640872030177	0.38172577360961685	0.5876769565731076
0.06795801804017125	2.4358868399999996e-21	1120.25285940189	0.38277387713133676	0.5885385459320563
0.06773241241018214	2.4263388e-21	1115.8617608762775	0.3838650603946984	0.5893767075368997
0.06750760015662947	2.41678762e-21	1111.4692182794865	0.38499965917567874	0.5901911343853719
0.06728353073278552	2.4072370800000006e-21	1107.076970015675	0.38617799955125315	0.5909815360260633
0.0670601548707217	2.39769069e-21	1102.6866303172733	0.3874004073477886	0.5917476496026916
0.0668375715096057	2.3881514199999997e-21	1098.2995650732626	0.388667289781818	0.5924891667367069
0.06661573095425574	2.3786226e-21	1093.9173057349242	0.38997905762772117	0.5932057463874321
0.06639458476448123	2.3686955100000003e-21	1089.3518839035721	0.39130138343530685	0.593959947201256
0.06617418176567519	2.35458803e-21	1082.8639204442534	0.39232319549335337	0.5953269226788291
0.0659545217537828	2.3404751099999996e-21	1076.3734551546133	0.3934009150817246	0.5966704304786009
0.06573560447924716	2.3263604499999993e-21	1069.882189647187	0.39453583386013996	0.5979898651174753
0.06551738258056591	2.3122478499999998e-21	1063.391871524037	0.39572914296363176	0.5992845680409186
0.06529990341055954	2.2981407899999994e-21	1056.9041012207358	0.3969822057768707	0.6005539035012184
0.06508316658150667	2.28404319e-21	1050.42068152678	0.39829627302275306	0.6017972374884328
0.06486712552571178	2.26995882e-21	1043.9433462473735	0.39967263811420156	0.6030139001611513
0.06465182652043444	2.25589148e-21	1037.4738429845788	0.40111260139162375	0.6042031963736628
0.06443717799074705	2.24184473e-21	1031.0138089655916	0.4026174908197144	0.6053644962889984
0.06422331686671902	2.2278223899999995e-21	1024.5650009903795	0.40418862564712815	0.6064970829341438
0.06401010685897773	2.2138281600000003e-21	1018.1291206714782	0.405827333951701	0.6076003109047432
0.06379763836812358	2.1998662099999997e-21	1011.7080857722023	0.4075348973154145	0.6086734628100274
0.06358586636788748	2.18593993e-21	1005.3034553375509	0.4093126429142085	0.6097158424321695
0.06337479100911847	2.1720531399999994e-21	998.916986167491	0.41116192028340537	0.6107267717445988
0.06316445614156595	2.1582098700000005e-21	992.550531640001	0.41308397871426644	0.6117055121914803
0.06295477403584972	2.1444134700000005e-21	986.2056324042663	0.41508018973598393	0.6126514012565786
0.06274578873933252	2.1306677799999996e-21	979.8840544581607	0.4171518142542149	0.6135637265486931
0.06253750021428693	2.11253068e-21	971.5428877821843	0.4179570305696103	0.6158572599442343
0.06232995097667342	2.09446948e-21	963.2366271579308	0.4187738605768559	0.6181600620324813
0.06212305541894235	2.0765577799999998e-21	954.9991208779801	0.41962522227529836	0.6204485155286578
0.06191681421696956	2.05879538e-21	946.8302769632769	0.42051245520086605	0.6227219984347081
0.06171131150746795	2.0411821200000003e-21	938.7300218305759	0.42143694654742503	0.6249799927637977
0.06150646323673717	2.0237170599999997e-21	930.6979231783141	0.42240029344813657	0.627221867197136
0.0613022699316399	2.00639992e-21	922.733852235814	0.4234040390113254	0.6294470527420408
0.0610988139326734	1.9892298099999996e-21	914.8373996962758	0.4244500438086639	0.6316549092347615
0.06089597205195388	1.9722060099999998e-21	907.0082344350991	0.4255402608777164	0.6338446460059783
0.06069386665850316	1.9553275799999994e-21	899.2459241507203	0.42667664412527767	0.636015736419818
0.0604923761033889	1.9385943399999998e-21	891.5503860619896	0.42786118936053436	0.6381675062418537
0.06029158119299323	1.9220052e-21	883.921118883052	0.42909625322553757	0.6402991785809851
0.06009144177949736	1.90555988e-21	876.3579938432291	0.43038409792716664	0.6424101442028849
0.05989199739154591	1.8892578e-21	868.8607442032588	0.43172722642722444	0.6444996184142548
0.059693169255661524	1.873098099e-21	861.4289739933054	0.4331283766894688	0.6465668806558541
0.05949503588294352	1.857079948e-21	854.0623019601821	0.43459053492510163	0.6486113024348553
0.05929751945212213	1.841203155e-21	846.7606398039951	0.436116635374764	0.6506319913330701
0.05910069734934669	1.82999801e-21	841.6074465110493	0.4363031301875568	0.6528514556501885
0.05890453074015611	1.81947941e-21	836.7699920228495	0.43631151066447077	0.6550923155173568
0.05870898176609749	1.8090144849999998e-21	831.9572224137833	0.43633285501304325	0.6573245236068097
0.058514126156969284	1.79860069e-21	827.1679672503641	0.4363675630525861	0.6595478730619787
0.058319888424845034	1.7882354849999996e-21	822.4010583985812	0.43641600423783117	0.66176217561928
0.05812630616884545	1.777916261e-21	817.655295991651	0.4364786227690619	0.6639671694994598
0.05793334235365638	1.767640653e-21	812.9295923772364	0.43655584164707495	0.6661626829475968
0.05774103399503377	1.75740593e-21	808.222691581329	0.43664809416001	0.6683484305169821
0.05754938077623513	1.747209822e-21	803.5335496416441	0.43675587922604986	0.6705241936857715
0.057358346268311274	1.7370497930000004e-21	798.8610002637528	0.4368796427472358	0.6726897390093692
0.057167966631960526	1.7269234199999996e-21	794.2039291213918	0.4370199171889163	0.6748447710227852
0.056978205836267636	1.716828211e-21	789.5611901555253	0.4371772121351751	0.6769890422313307
0.05678906411995944	1.706761759e-21	784.9316763982147	0.4373520762718237	0.6791222811293164
0.05660054167711377	1.6967217079999998e-21	780.3143043361812	0.437545075600577	0.681244212257072
0.056412673552476776	1.686705474e-21	775.7078856000226	0.43775680780176324	0.6833545384865085
0.05622542449578988	1.6767107159999998e-21	771.1113435748889	0.43798795999345186	0.68545287292193
0.05603879457603457	1.6667349950000004e-21	766.5235565761936	0.4382391305103664	0.6875390040665014
0.055852749614940606	1.6597164760000002e-21	763.2957728181777	0.438363188243725	0.6893189663256274
0.05566735823593072	1.6536090600000002e-21	760.4870010291086	0.4384506456441402	0.6910053579251535
0.0554825859508602	1.647530694e-21	757.6915891979122	0.4385469215422095	0.6926838445895414
0.05529839913559871	1.6414807710000002e-21	754.9092581681543	0.4386522850105321	0.6943542043992045
0.05511486493836442	1.6354583780000001e-21	752.1395880554442	0.43876697056487246	0.6960163618513681
0.05493191634688301	1.6294627489999995e-21	749.3822265799975	0.43889124156958564	0.6976700900365821
0.05474955380914618	1.623493201e-21	746.636859633339	0.43902536860701036	0.6993152386470601
0.0545678430265049	1.6175489490000001e-21	743.9031261976736	0.4391696272555891	0.7009516479741912
0.05438668575766557	1.6116293079999997e-21	741.1807112447347	0.43932428163561293	0.7025791213558393
0.05420617962335027	1.6057334950000002e-21	738.469254676519	0.4394896271376588	0.7041974777532188
0.05402622760088598	1.5998609259999997e-21	735.7684879141823	0.4396659638151574	0.7058065378032659
0.053846894150113574	1.5940107969999995e-21	733.0780412019203	0.4398535745928202	0.7074061292642915
0.05366814724844822	1.5881824450000003e-21	730.3976096291631	0.44005281458705453	0.7089960962031089
0.05349001842238464	1.5823751549999995e-21	727.7268643707845	0.44026398720852017	0.7105762598365102
0.053312444831557226	1.576588435e-21	725.0655791583081	0.44048739010317556	0.7121463328433651
0.0531354890882894	1.57082156e-21	722.4134205676557	0.4407233244239403	0.7137060873326523
0.05295911985659228	1.565073969e-21	719.7701305975754	0.44097217298999114	0.7152553700851345
0.052783306584775376	1.5597126979999998e-21	717.3045073719175	0.4412982140124886	0.7167784631116321
0.052608110532409075	1.5545544390000002e-21	714.9322484067657	0.4416700707127825	0.7182849271950267
0.05243347072205834	1.5494154420000001e-21	712.5688479444898	0.4420562513020313	0.7197827532422227
0.05225941758254352	1.544295156e-21	710.2140525827908	0.44245712572836676	0.7212718345710922
0.052085950956965124	1.5391930199999999e-21	707.8676043204168	0.4428730777378395	0.7227520520203051
0.051913070652436874	1.5341085829999998e-21	705.529295744597	0.44330448348713797	0.7242232659000479
0.051740747086462646	1.529041269e-21	703.1988619556502	0.4437517500386054	0.7256853957887796
0.05156900973930508	1.5239905890000002e-21	700.8760780647845	0.44421530151588084	0.7271383063377472
0.05139782934342655	1.518956155e-21	698.5607656326313	0.4446955646326737	0.7285818472726837
0.05122720614007495	1.513937423e-21	696.2526744761587	0.44519297347470355	0.730015915127503
0.05105716891357399	1.5089385870000003e-21	693.9537333961697	0.4457057979656529	0.7314423990934638
0.0508876888619571	1.5039499450000002e-21	691.6594804886608	0.44623886402017177	0.7328571001632657
0.05071876611029886	1.4989757940000002e-21	689.3718919236491	0.44679047966000707	0.7342619304690254
0.050550400744953275	1.4940156820000002e-21	687.0907598284678	0.4473611355305706	0.735656674861579
